City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
485,Dickinson,US,29.4608,-95.0513,69.82,82,100,4.61,overcast clouds
486,Gat,IL,31.61,34.7642,49.82,100,0,4.59,clear sky
487,Praia Da Vitoria,PT,38.7333,-27.0667,59.25,88,40,12.66,scattered clouds
488,Dukat,RU,62.55,155.55,-7.64,96,100,4.54,overcast clouds
489,Cradock,ZA,-32.1642,25.6192,71.62,76,100,7.94,overcast clouds
490,Darhan,MN,49.4867,105.9228,-11.2,95,87,4.83,overcast clouds
491,Borovoy,RU,55.4333,86.0833,13.28,92,100,4.47,overcast clouds
492,Urengoy,RU,65.9667,78.3667,-12.35,100,94,5.23,overcast clouds
493,Am Timan,TD,11.0297,20.2827,75.15,17,2,4.85,clear sky
494,Surt,LY,31.2089,16.5887,56.12,54,36,24.72,scattered clouds
495,Kogon,UZ,39.7228,64.5517,42.44,87,0,6.91,clear sky
496,Baoding,CN,38.8511,115.4903,22.96,46,0,1.34,clear sky
497,San Patricio,US,28.017,-97.5169,77.09,45,5,1.86,clear sky
498,Chingirlau,KZ,51.095,54.0814,31.53,97,100,10.36,overcast clouds
499,Butembo,CD,0.15,29.2833,61.21,68,100,2.75,overcast clouds
500,Poronaysk,RU,49.2167,143.1167,-0.26,94,74,5.21,broken clouds
501,Russell,US,32.3502,-85.1999,67.15,30,0,10.36,clear sky
502,Belyy Yar,RU,53.6039,91.3903,-16.71,83,20,2.24,mist
503,Texarkana,US,33.4251,-94.0477,68.23,65,100,10.0,overcast clouds
504,Siguiri,GN,11.6667,-9.5,77.41,13,94,4.99,overcast clouds
505,Rimavska Sobota,SK,48.3828,20.0224,32.76,86,78,9.19,broken clouds
506,Karwar,IN,14.8,74.1333,71.89,63,26,3.44,scattered clouds
507,Saint-Georges,GD,12.0564,-61.7485,83.88,70,20,20.71,few clouds
508,Fort Smith,US,35.3859,-94.3986,63.37,77,100,9.22,light rain
509,Havre-Saint-Pierre,CA,50.2334,-63.5986,10.4,60,0,3.44,clear sky
510,Shunyi,CN,40.125,116.6453,10.35,67,0,2.24,clear sky
511,Shenzhen,CN,22.5455,114.0683,60.84,97,100,4.94,overcast clouds
512,Beira,MZ,-19.8436,34.8389,78.89,89,0,5.75,clear sky
513,Cape Coast,GH,5.1053,-1.2466,79.57,82,7,5.28,clear sky
514,Boa Vista,BR,2.8197,-60.6733,89.58,45,40,16.11,scattered clouds
515,Vrangel,RU,42.7297,133.0839,15.1,66,0,13.35,clear sky
516,Kalulushi,ZM,-12.8378,28.0919,62.01,97,80,2.01,light rain
517,Mulege,MX,26.8833,-111.9833,74.84,28,55,5.3,broken clouds
518,Shelburne,CA,44.0787,-80.2041,36.23,61,100,19.15,overcast clouds
519,Ramshir,IR,30.8946,49.4092,53.35,81,0,13.31,clear sky
520,Biak,ID,-0.9131,122.8766,76.32,76,100,4.72,overcast clouds
521,Chamonix-Mont-Blanc,FR,45.9238,6.8693,38.28,95,100,1.01,light snow
522,North Bend,US,43.4065,-124.2243,47.16,91,100,10.36,overcast clouds
523,Olafsvik,IS,64.8945,-23.7142,35.06,72,100,10.76,light snow
524,Natchitoches,US,31.7668,-93.1335,67.35,77,100,16.11,overcast clouds
525,Malaya Vishera,RU,58.8454,32.2222,15.87,97,96,4.74,overcast clouds
526,Catabola,AO,-12.15,17.2833,65.75,72,97,4.16,overcast clouds
527,Hearst,CA,49.6835,-83.6665,32.25,85,100,14.79,overcast clouds
528,Puerto Carreno,CO,6.189,-67.4859,94.98,38,40,8.05,scattered clouds
529,Yongan,CN,39.6957,113.6871,11.7,55,0,3.6,clear sky
530,Rancho Palos Verdes,US,33.7445,-118.387,66.65,68,75,1.99,broken clouds
531,Nautla,MX,20.2167,-96.7833,74.34,76,21,8.32,few clouds
532,Santa Maria,BR,-29.6842,-53.8069,88.9,43,0,4.61,clear sky
533,Ratodero,PK,27.803,68.2871,50.02,28,0,1.54,clear sky
534,Morros,BR,-9.4467,-46.3003,78.55,71,98,2.86,overcast clouds
535,Barabai,ID,-2.5833,115.3833,73.8,90,95,1.39,overcast clouds
536,Moyale,KE,3.5167,39.0584,73.27,42,96,7.87,overcast clouds
537,Fairlie,GB,55.756,-4.8556,48.42,85,98,1.01,overcast clouds
538,Ndele,CF,8.4109,20.6473,73.76,19,92,3.85,overcast clouds
539,Zhezkazgan,KZ,47.8043,67.7144,6.01,95,49,8.81,scattered clouds
540,Rumonge,BI,-3.9736,29.4386,69.26,83,100,2.15,overcast clouds
541,General Roca,AR,-39.0333,-67.5833,97.2,11,92,9.42,overcast clouds
542,Madanpur,IN,23.0167,88.4833,62.58,48,8,7.18,clear sky
543,Limot,PH,7.0405,126.2727,73.26,84,98,3.91,overcast clouds
544,Sola,VU,-13.8833,167.55,81.28,77,96,15.41,moderate rain
545,Agadir,MA,30.4202,-9.5982,63.05,49,64,3.87,broken clouds
546,Usinsk,RU,65.9939,57.5281,-2.43,96,74,9.28,broken clouds
547,Rundu,NA,-17.9333,19.7667,64.33,95,100,2.68,overcast clouds
548,Ostersund,SE,63.1792,14.6357,12.65,92,75,4.61,broken clouds
549,Camacupa,AO,-12.0167,17.4833,65.14,76,97,3.02,overcast clouds
550,Chegdomyn,RU,51.1167,133.0167,-21.91,100,100,1.59,overcast clouds
551,Honiara,SB,-9.4333,159.95,82.98,78,91,4.27,overcast clouds
552,Porto Novo,BJ,6.4965,2.6036,82.22,70,30,6.13,scattered clouds
553,Santa Luzia,BR,-19.7697,-43.8514,79.88,65,75,2.3,thunderstorm
554,Limbang,MY,4.75,115.0,80.91,98,69,2.17,broken clouds
555,Harur,IN,12.0667,78.5,66.78,96,12,1.86,few clouds
556,Wanaka,NZ,-44.7,169.15,66.16,86,100,9.6,overcast clouds
557,Loandjili,CG,-4.7561,11.8578,80.71,89,20,5.75,few clouds
558,Sungairaya,ID,0.7,108.9,76.17,90,81,7.09,moderate rain
559,Praya,CV,14.9215,-23.5087,73.94,73,99,10.36,overcast clouds
560,Santarem,BR,-2.4431,-54.7083,82.53,78,20,3.44,few clouds
561,Wisconsin Rapids,US,44.3836,-89.8174,33.19,54,0,12.66,clear sky
562,Yemelyanovo,RU,56.1681,92.6767,-8.59,84,91,2.24,overcast clouds
563,Zheleznodorozhnyy,RU,55.7503,38.0042,27.12,97,98,6.93,overcast clouds
564,Point Pedro,LK,9.8167,80.2333,75.56,66,17,8.32,few clouds
565,Henties Bay,NA,-22.116,14.2845,69.85,79,6,2.68,clear sky
566,Walvis Bay,NA,-22.9575,14.5053,70.09,82,49,5.03,scattered clouds
567,Bandarbeyla,SO,9.4942,50.8122,76.08,76,54,15.64,broken clouds
568,Ahtopol,BG,42.1,27.95,39.67,94,100,3.87,light rain
569,Bayonet Point,US,28.3267,-82.6834,73.81,46,37,1.99,scattered clouds
570,Mizdah,LY,31.4451,12.9801,45.16,65,46,14.7,scattered clouds
571,Zeya,RU,53.75,127.2667,-8.5,87,28,4.94,scattered clouds
572,Yabrud,SY,33.9674,36.6574,35.26,74,58,6.04,broken clouds
573,Finnsnes,NO,69.2296,17.9811,17.56,89,99,6.51,overcast clouds
574,Palmer,US,42.1584,-72.3287,34.7,67,75,4.61,broken clouds
575,Mega,ET,4.05,38.3,65.61,43,99,8.61,overcast clouds
576,Tarakan,ID,3.3,117.6333,76.5,94,20,5.75,few clouds
577,Lima,PE,-12.0432,-77.0282,75.45,61,0,17.27,clear sky
578,Vanavara,RU,60.34,102.2797,-10.08,100,100,3.13,overcast clouds
579,Abong Mbang,CM,3.9833,13.1833,68.9,33,47,0.94,scattered clouds
580,Ornskoldsvik,SE,63.2909,18.7153,16.75,92,100,4.61,overcast clouds
581,Pacific Grove,US,36.6177,-121.9166,62.42,38,0,1.01,clear sky
582,San Isidro,PE,-12.1167,-77.05,76.59,68,0,3.0,clear sky
583,Gamba,GA,-2.65,10.0,77.59,89,42,4.88,light rain
584,Phanom Sarakham,TH,13.7479,101.3553,82.18,85,8,2.82,clear sky
585,Wanning,CN,18.8003,110.3967,67.8,94,96,6.38,overcast clouds
586,Khategaon,IN,22.6,76.9167,62.33,51,1,2.8,clear sky
587,Atbasar,KZ,51.8,68.3333,1.4,97,100,4.54,overcast clouds
588,Inyonga,TZ,-6.7167,32.0667,62.47,95,100,1.3,overcast clouds
589,Iquique,CL,-20.2208,-70.1431,73.44,73,11,6.04,few clouds
590,Emporia,US,38.4039,-96.1817,44.8,45,100,16.11,overcast clouds
591,Jiaojiang,CN,28.6803,121.4428,42.01,93,100,6.91,overcast clouds
592,Viedma,AR,-40.8135,-62.9967,81.97,27,13,5.23,few clouds
593,Kemin,KG,42.7846,75.6892,26.28,59,0,8.12,clear sky
594,Lamar,US,33.6668,-95.5836,68.16,82,100,9.22,overcast clouds
595,Marsh Harbour,BS,26.5412,-77.0636,68.14,54,100,15.05,overcast clouds
596,Colares,PT,38.7992,-9.4469,60.89,44,0,5.01,clear sky
597,Jacksonville Beach,US,30.2947,-81.3931,70.07,64,20,5.99,few clouds
598,Singaraja,ID,-8.112,115.0882,77.97,82,88,2.71,overcast clouds
599,Palora,EC,-1.7,-77.9333,71.58,58,97,2.08,overcast clouds
600,Laksham,BD,23.2472,91.1425,59.94,89,1,3.22,clear sky
601,Loznica,RS,44.5342,19.2242,31.41,92,54,4.88,broken clouds
602,Manokwari,ID,-0.8667,134.0833,77.59,81,100,4.88,light rain
603,Grand Gaube,MU,-20.0064,57.6608,79.38,88,100,15.99,moderate rain
604,Pandan Niog,PH,6.2282,120.5631,81.54,79,95,12.62,overcast clouds
605,General Pico,AR,-35.6566,-63.7568,91.58,39,54,6.17,broken clouds
606,Vanderhoof,CA,54.0166,-124.0198,9.75,80,99,4.41,overcast clouds
607,Tambun,ID,-6.2641,107.0712,80.49,82,87,1.79,overcast clouds
608,Kieta,PG,-6.2167,155.6333,82.36,80,100,7.67,overcast clouds
609,Sicuani,PE,-14.2694,-71.2261,51.69,76,96,9.06,overcast clouds
610,Morro Bay,US,35.3658,-120.8499,68.07,45,0,4.0,clear sky
611,Santa Ana,US,33.7456,-117.8678,66.24,62,75,3.0,broken clouds
612,Washington,US,47.5001,-120.5015,39.94,54,23,3.38,few clouds
613,Ranong,TH,9.9658,98.6348,77.23,78,89,3.22,overcast clouds
614,Urdoma,RU,61.7533,48.5442,23.65,96,100,6.02,overcast clouds
615,Santiago Del Estero,AR,-27.7951,-64.2615,96.26,23,22,7.61,few clouds
616,Hosakote,IN,14.2769,77.1699,68.94,48,5,3.58,clear sky
617,Silver City,US,32.7701,-108.2803,53.56,28,100,10.0,overcast clouds
618,Calderitas,MX,18.55,-88.25,80.71,69,40,17.27,scattered clouds
619,Aykhal,RU,66.0,111.5,-22.41,100,10,3.29,clear sky
620,Matadi,CD,-5.8167,13.45,75.06,96,65,3.15,light rain
621,Aksarka,RU,66.5606,67.7975,-19.37,100,88,6.17,overcast clouds
622,Virginia Beach,US,36.8529,-75.978,46.02,76,40,1.99,scattered clouds
623,Vostok,RU,46.4856,135.8833,-8.63,99,100,4.61,overcast clouds
624,Grindavik,IS,63.8424,-22.4338,34.27,80,40,11.5,scattered clouds
625,Chernyshevsk,RU,52.5243,117.0174,-28.21,100,44,1.03,scattered clouds
626,Bardiyah,LY,31.7561,25.0865,56.39,51,100,21.0,overcast clouds
627,Finschhafen,PG,-6.6024,147.8681,80.2,84,100,10.33,moderate rain
628,La Ronge,CA,55.1001,-105.2842,-5.55,54,40,11.5,scattered clouds
629,Donskoye,RU,45.4552,41.9741,38.25,78,100,14.61,light rain
630,Cherskiy,RU,68.75,161.3,-2.24,76,81,5.14,broken clouds
631,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.85,89,92,0.4,overcast clouds
632,Jacareacanga,BR,-6.2222,-57.7528,76.28,95,100,2.8,overcast clouds
633,Fortuna,US,40.5982,-124.1573,53.19,57,0,4.0,clear sky
634,Orumiyeh,IR,37.5527,45.0761,22.55,80,0,6.91,clear sky
635,Longforgan,GB,56.4567,-3.1191,48.0,70,20,13.8,few clouds
636,Wenling,CN,28.3669,121.36,41.92,90,100,11.25,light rain
637,Asyut,EG,27.181,31.1837,51.98,48,1,1.5,clear sky
638,Neiafu,TO,-18.65,-173.9833,83.08,74,75,0.0,broken clouds
639,Rawson,AR,-43.3002,-65.1023,79.11,36,32,4.47,scattered clouds
640,Ulagan,RU,50.6321,87.9563,-8.14,98,83,1.68,broken clouds
641,Horki,BY,54.2861,30.9842,20.25,95,100,10.18,overcast clouds
642,Lashio,MM,22.9333,97.75,43.74,77,0,1.59,clear sky
643,Maragogi,BR,-9.0122,-35.2225,79.63,77,34,7.52,scattered clouds
644,Christchurch,NZ,-43.5333,172.6333,76.32,68,20,1.01,light rain
645,Areia Branca,BR,-4.9561,-37.1369,86.2,74,11,19.82,few clouds
646,Nemuro,JP,43.3236,145.575,22.73,75,12,16.73,few clouds
647,Bang Saphan,TH,11.2126,99.5117,72.63,93,60,2.35,broken clouds
648,Visnes,NO,59.3556,5.2242,42.85,65,75,34.52,broken clouds
649,Itoman,JP,26.1247,127.6694,63.37,94,75,8.05,broken clouds
650,Kabompo,ZM,-13.5927,24.2008,64.33,94,100,1.72,overcast clouds
651,Dongtai,CN,32.8523,120.3095,33.66,72,100,4.32,light snow
652,Barrie,CA,44.4001,-79.6663,38.71,68,92,14.97,overcast clouds
653,Kakamega,KE,0.2842,34.7523,65.21,78,100,4.83,overcast clouds
654,Shintomi,JP,32.0785,131.4723,38.52,66,4,4.99,clear sky
655,Okahandja,NA,-21.9833,16.9167,67.84,79,100,6.4,light rain
656,Garissa,KE,-0.4536,39.6401,79.9,64,100,14.12,overcast clouds
657,Road Town,VG,18.4167,-64.6167,80.69,73,40,6.91,scattered clouds
658,Tautira,PF,-17.7333,-149.15,86.02,77,25,19.39,light rain
659,Tank,PK,32.2217,70.3793,54.88,40,9,1.99,clear sky
660,Roald,NO,62.5833,6.1333,37.33,86,75,4.61,broken clouds
661,Matara,LK,5.9485,80.5353,70.83,88,5,9.19,clear sky
662,Jega,NG,12.2175,4.3792,68.02,15,2,9.66,clear sky
663,Plonsk,PL,52.6235,20.3755,35.04,98,100,17.47,snow
664,Mayumba,GA,-3.432,10.6554,77.81,91,78,4.47,light rain
665,Bada,RU,51.392,109.8717,-4.47,99,100,3.51,overcast clouds
666,Rio Cuarto,AR,-33.1307,-64.3499,89.37,43,75,11.5,broken clouds
667,Khurai,IN,24.0436,78.3319,58.19,62,0,3.78,clear sky
668,Nokaneng,BW,-19.6667,22.2667,68.34,87,14,4.79,few clouds
669,Glendive,US,47.1053,-104.7125,10.69,59,20,12.66,few clouds
670,Quechultenango,MX,17.4167,-99.2167,81.99,42,11,8.46,few clouds
671,Fier,AL,40.7239,19.5561,43.3,85,100,10.25,overcast clouds
672,Salta,AR,-24.7859,-65.4117,82.69,52,75,3.0,broken clouds
673,Awbari,LY,26.5921,12.7805,52.07,26,8,11.14,clear sky
674,Cockburn Town,TC,21.4612,-71.1419,75.27,77,3,20.24,clear sky
675,Sungaipenuh,ID,-2.0833,101.3833,61.88,94,100,2.75,overcast clouds
676,Karanja,IN,20.4833,77.4833,64.71,38,2,1.79,clear sky
677,Aviles,ES,43.5547,-5.9248,48.18,82,20,3.44,few clouds
678,Saint Johnsbury,US,44.4192,-72.0151,32.05,43,0,12.66,clear sky
679,Mendi,PG,-6.1761,143.6513,55.56,95,100,1.81,moderate rain
680,Paita,PE,-5.0892,-81.1144,84.76,69,23,16.93,few clouds
681,Alekseyevsk,RU,57.8406,108.3492,-1.79,99,100,3.38,overcast clouds
682,Chute-Aux-Outardes,CA,49.1168,-68.399,5.31,72,0,3.44,clear sky
683,Sinnamary,GF,5.3833,-52.95,77.4,86,99,13.71,overcast clouds
684,Ortakoy,TR,38.7373,34.0387,21.45,88,88,5.61,overcast clouds
685,Sarahan,IN,31.5167,77.8,30.02,40,39,10.45,scattered clouds
686,Umm Lajj,SA,25.0213,37.2685,65.46,38,0,11.63,clear sky
687,Tumaco,CO,1.7986,-78.8156,78.67,81,89,7.47,light rain
688,Kununurra,AU,-15.7667,128.7333,78.78,89,75,10.36,broken clouds
689,Salinopolis,BR,-0.6136,-47.3561,79.59,84,79,10.83,broken clouds
690,Krasnoselkup,RU,65.7,82.4667,-11.67,100,82,6.93,broken clouds
691,San Borja,BO,-14.8167,-66.85,72.57,97,100,4.9,overcast clouds
692,Trairi,BR,-3.2778,-39.2689,80.1,78,100,11.79,overcast clouds
693,Kingsville,US,27.5159,-97.8561,77.25,60,20,4.0,few clouds
694,Dalbandin,PK,28.8947,64.4101,59.68,23,1,3.98,clear sky
695,Pedro Ii,BR,-4.4247,-41.4586,77.83,41,74,4.5,broken clouds
696,Luanda,AO,-8.8368,13.2343,76.53,78,81,9.08,broken clouds
697,Vila Do Maio,CV,15.1333,-23.2167,74.19,81,100,7.05,overcast clouds
698,Dumas,US,35.8656,-101.9732,42.22,38,0,14.97,clear sky
699,Helong,CN,42.5397,128.9972,3.92,89,16,5.48,few clouds
700,Sarkand,KZ,45.41,79.9186,15.8,67,4,7.61,clear sky
701,Porbandar,IN,21.6422,69.6093,69.84,70,3,6.04,clear sky
702,Opuwo,NA,-18.0607,13.84,65.8,46,80,5.95,broken clouds
703,Yulara,AU,-25.2406,130.9889,67.84,94,100,11.5,overcast clouds
704,Pontianak,ID,-0.0333,109.3333,75.18,94,100,3.44,moderate rain
705,Sault Sainte Marie,CA,46.5168,-84.3333,41.56,67,0,18.41,clear sky
706,Hambantota,LK,6.1241,81.1185,73.74,94,20,8.05,few clouds
707,Huarmey,PE,-10.0681,-78.1522,74.37,74,100,9.26,overcast clouds
708,Verkhnyaya Inta,RU,65.9811,60.3094,-0.69,89,43,6.76,scattered clouds
709,Nagato,JP,34.3833,131.2,37.31,62,7,5.39,clear sky
710,Mattru,SL,7.6244,-11.8332,73.85,95,60,1.99,broken clouds
711,Panjab,AF,34.388,67.0233,18.07,77,100,3.18,light snow
712,Jieshi,CN,22.8134,115.8257,55.94,86,100,21.23,overcast clouds
713,Finspang,SE,58.7058,15.7674,27.12,80,99,7.43,overcast clouds
714,Tarashcha,UA,49.5583,30.4926,19.96,93,71,6.24,broken clouds
715,Wadi Maliz,TN,36.4681,8.5495,50.45,75,69,20.54,broken clouds
716,Deputatskiy,RU,69.3,139.9,-15.32,99,100,0.29,overcast clouds
717,Bacabal,BR,-4.2917,-44.7917,79.41,83,81,0.76,moderate rain
718,Saint-Augustin,CA,51.226,-58.6502,-3.96,83,1,8.03,clear sky
719,Pervomayskiy,RU,53.2485,40.2871,22.14,93,98,10.78,overcast clouds
720,Ust-Nera,RU,64.5667,143.2,-2.02,99,100,4.5,light snow
721,Elesbao Veloso,BR,-6.2019,-42.1403,80.38,55,56,1.12,broken clouds
722,Lvov,UA,49.8383,24.0232,30.58,69,75,8.95,broken clouds
723,Necochea,AR,-38.5473,-58.7368,73.04,56,7,9.33,clear sky
724,Kapoeta,SS,4.7717,33.5903,84.25,24,90,1.45,overcast clouds
725,Southbridge,US,42.0751,-72.0334,33.57,74,99,3.0,overcast clouds
726,Barkly West,ZA,-28.5354,24.5215,69.08,67,98,6.96,overcast clouds
